date,index_fund_name
16-11-2020,3626.91
17-11-2020,3609.53
18-11-2020,3567.79
19-11-2020,3581.87
20-11-2020,3557.54
23-11-2020,3577.59
24-11-2020,3635.41
25-11-2020,3629.65
27-11-2020,3638.35
30-11-2020,3621.63
01-12-2020,3662.45
02-12-2020,3669.01
03-12-2020,3666.72
04-12-2020,3699.12
07-12-2020,3691.96
08-12-2020,3702.25
09-12-2020,3672.82
10-12-2020,3668.1
11-12-2020,3663.46
14-12-2020,3647.49
15-12-2020,3694.62
16-12-2020,3701.17
17-12-2020,3722.48
18-12-2020,3709.41
21-12-2020,3694.92
22-12-2020,3687.26
23-12-2020,3690.01
24-12-2020,3703.06
28-12-2020,3735.36
29-12-2020,3727.04
30-12-2020,3732.04
31-12-2020,3756.07
04-01-2021,3700.65
05-01-2021,3726.86
06-01-2021,3748.14
07-01-2021,3803.79
08-01-2021,3824.68
11-01-2021,3799.61
12-01-2021,3801.19
13-01-2021,3809.84
14-01-2021,3795.54
15-01-2021,3768.25
19-01-2021,3798.91
20-01-2021,3851.85
21-01-2021,3853.07
22-01-2021,3841.47
25-01-2021,3855.36
26-01-2021,3849.62
27-01-2021,3750.77
28-01-2021,3787.38
29-01-2021,3714.24
01-02-2021,3773.86
02-02-2021,3826.31
03-02-2021,3830.17
04-02-2021,3871.74
05-02-2021,3886.83
08-02-2021,3915.59
09-02-2021,3911.23
10-02-2021,3909.88
11-02-2021,3916.38
12-02-2021,3934.83
16-02-2021,3932.59
17-02-2021,3931.33
18-02-2021,3913.97
19-02-2021,3906.71
22-02-2021,3876.5
23-02-2021,3881.37
24-02-2021,3925.43
25-02-2021,3829.34
26-02-2021,3811.15
01-03-2021,3901.82
02-03-2021,3870.29
03-03-2021,3819.72
04-03-2021,3768.47
05-03-2021,3841.94
08-03-2021,3821.35
09-03-2021,3875.44
10-03-2021,3898.81
11-03-2021,3939.34
12-03-2021,3943.34
15-03-2021,3968.94
16-03-2021,3962.71
17-03-2021,3974.12
18-03-2021,3915.46
19-03-2021,3913.1
22-03-2021,3940.59
23-03-2021,3910.52
24-03-2021,3889.14
25-03-2021,3909.52
26-03-2021,3974.54
29-03-2021,3971.09
30-03-2021,3958.55
31-03-2021,3972.89
01-04-2021,4019.87
05-04-2021,4077.91
06-04-2021,4073.94
07-04-2021,4079.95
08-04-2021,4097.17
09-04-2021,4128.8
12-04-2021,4127.99
13-04-2021,4141.59
14-04-2021,4124.66
15-04-2021,4170.42
16-04-2021,4185.47
19-04-2021,4163.26
20-04-2021,4134.94
21-04-2021,4173.42
22-04-2021,4134.98
23-04-2021,4180.17
26-04-2021,4187.62
27-04-2021,4186.72
28-04-2021,4183.18
29-04-2021,4211.47
30-04-2021,4181.17
03-05-2021,4192.66
04-05-2021,4164.66
05-05-2021,4167.59
06-05-2021,4201.62
07-05-2021,4232.6
10-05-2021,4188.43
11-05-2021,4152.1
12-05-2021,4063.04
13-05-2021,4112.5
14-05-2021,4173.85
17-05-2021,4163.29
18-05-2021,4127.83
19-05-2021,4115.68
20-05-2021,4159.12
21-05-2021,4155.86
24-05-2021,4197.05
25-05-2021,4188.13
26-05-2021,4195.99
27-05-2021,4200.88
28-05-2021,4204.11
01-06-2021,4202.04
02-06-2021,4208.12
03-06-2021,4192.85
04-06-2021,4229.89
07-06-2021,4226.52
08-06-2021,4227.26
09-06-2021,4219.55
10-06-2021,4239.18
11-06-2021,4247.44
14-06-2021,4255.15
15-06-2021,4246.59
16-06-2021,4223.7
17-06-2021,4221.86
18-06-2021,4166.45
21-06-2021,4224.79
22-06-2021,4246.44
23-06-2021,4241.84
24-06-2021,4266.49
25-06-2021,4280.7
28-06-2021,4290.61
29-06-2021,4291.8
30-06-2021,4297.5
01-07-2021,4319.94
02-07-2021,4352.34
06-07-2021,4343.54
07-07-2021,4358.13
08-07-2021,4320.82
09-07-2021,4369.55
12-07-2021,4384.63
13-07-2021,4369.21
14-07-2021,4374.3
15-07-2021,4360.03
16-07-2021,4327.16
19-07-2021,4258.49
20-07-2021,4323.06
21-07-2021,4358.69
22-07-2021,4367.48
23-07-2021,4411.79
26-07-2021,4422.3
27-07-2021,4401.46
28-07-2021,4400.64
29-07-2021,4419.15
30-07-2021,4395.26
02-08-2021,4387.16
03-08-2021,4423.15
04-08-2021,4402.66
05-08-2021,4429.1
06-08-2021,4436.52
09-08-2021,4432.35
10-08-2021,4436.75
11-08-2021,4447.7
12-08-2021,4460.83
13-08-2021,4468
16-08-2021,4479.71
17-08-2021,4448.08
18-08-2021,4400.27
19-08-2021,4405.8
20-08-2021,4441.67
23-08-2021,4479.53
24-08-2021,4486.23
25-08-2021,4496.19
26-08-2021,4470
27-08-2021,4509.37
30-08-2021,4528.79
31-08-2021,4522.68
01-09-2021,4524.09
02-09-2021,4536.95
03-09-2021,4535.43
07-09-2021,4520.03
08-09-2021,4514.07
09-09-2021,4493.28
10-09-2021,4458.58
13-09-2021,4468.73
14-09-2021,4443.05
15-09-2021,4480.7
16-09-2021,4473.75
17-09-2021,4432.99
20-09-2021,4357.73
21-09-2021,4354.19
22-09-2021,4395.64
23-09-2021,4448.98
24-09-2021,4455.48
27-09-2021,4443.11
28-09-2021,4352.63
29-09-2021,4359.46
30-09-2021,4307.54
01-10-2021,4357.04
04-10-2021,4300.46
05-10-2021,4345.72
06-10-2021,4363.55
07-10-2021,4399.76
08-10-2021,4391.34
11-10-2021,4361.19
12-10-2021,4350.65
13-10-2021,4363.8
14-10-2021,4438.26
15-10-2021,4471.37
18-10-2021,4486.46
19-10-2021,4519.63
20-10-2021,4536.19
21-10-2021,4549.78
22-10-2021,4544.9
25-10-2021,4566.48
26-10-2021,4574.79
27-10-2021,4551.68
28-10-2021,4596.42
29-10-2021,4605.38
01-11-2021,4613.67
02-11-2021,4630.65
03-11-2021,4660.57
04-11-2021,4680.06
05-11-2021,4697.53
08-11-2021,4701.7
09-11-2021,4685.25
10-11-2021,4646.71
11-11-2021,4649.27
12-11-2021,4682.85
15-11-2021,4682.8
16-11-2021,4700.9
17-11-2021,4688.67
18-11-2021,4704.54
19-11-2021,4697.96
22-11-2021,4682.94
23-11-2021,4690.7
24-11-2021,4701.46
26-11-2021,4594.62
29-11-2021,4655.27
30-11-2021,4567
01-12-2021,4513.04
02-12-2021,4577.1
03-12-2021,4538.43
06-12-2021,4591.67
07-12-2021,4686.75
08-12-2021,4701.21
09-12-2021,4667.45
10-12-2021,4712.02
13-12-2021,4668.97
14-12-2021,4634.09
15-12-2021,4709.85
16-12-2021,4668.67
17-12-2021,4620.64
20-12-2021,4568.02
21-12-2021,4649.23
22-12-2021,4696.56
23-12-2021,4725.79
27-12-2021,4791.19
28-12-2021,4786.35
29-12-2021,4793.06
30-12-2021,4778.73
31-12-2021,4766.18
03-01-2022,4796.56
04-01-2022,4793.54
05-01-2022,4700.58
06-01-2022,4696.05
07-01-2022,4677.03
10-01-2022,4670.29
11-01-2022,4713.07
12-01-2022,4726.35
13-01-2022,4659.03
14-01-2022,4662.85
18-01-2022,4577.11
19-01-2022,4532.76
20-01-2022,4482.73
21-01-2022,4397.94
24-01-2022,4410.13
25-01-2022,4356.45
26-01-2022,4349.93
27-01-2022,4326.51
28-01-2022,4431.85
31-01-2022,4515.55
01-02-2022,4546.54
02-02-2022,4589.38
03-02-2022,4477.44
04-02-2022,4500.53
07-02-2022,4483.87
08-02-2022,4521.54
09-02-2022,4587.18
10-02-2022,4504.08
11-02-2022,4418.64
14-02-2022,4401.67
15-02-2022,4471.07
16-02-2022,4475.01
17-02-2022,4380.26
18-02-2022,4348.87
22-02-2022,4304.76
23-02-2022,4225.5
24-02-2022,4288.7
25-02-2022,4384.65
28-02-2022,4373.94
01-03-2022,4306.26
02-03-2022,4386.54
03-03-2022,4363.49
04-03-2022,4328.87
07-03-2022,4201.09
08-03-2022,4170.7
09-03-2022,4277.88
10-03-2022,4259.52
11-03-2022,4204.31
14-03-2022,4173.11
15-03-2022,4262.45
16-03-2022,4357.86
17-03-2022,4411.67
18-03-2022,4463.12
21-03-2022,4461.18
22-03-2022,4511.61
23-03-2022,4456.24
24-03-2022,4520.16
25-03-2022,4543.06
28-03-2022,4575.52
29-03-2022,4631.6
30-03-2022,4602.45
31-03-2022,4530.41
01-04-2022,4545.86
04-04-2022,4582.64
05-04-2022,4525.12
06-04-2022,4481.15
07-04-2022,4500.21
08-04-2022,4488.28
11-04-2022,4412.53
12-04-2022,4397.45
13-04-2022,4446.59
14-04-2022,4392.59
18-04-2022,4391.69
19-04-2022,4462.21
20-04-2022,4459.45
21-04-2022,4393.66
22-04-2022,4271.78
25-04-2022,4296.12
26-04-2022,4175.2
27-04-2022,4183.96
28-04-2022,4287.5
29-04-2022,4131.93
02-05-2022,4155.38
03-05-2022,4175.48
04-05-2022,4300.17
05-05-2022,4146.87
06-05-2022,4123.34
09-05-2022,3991.24
10-05-2022,4001.05
11-05-2022,3935.18
12-05-2022,3930.08
13-05-2022,4023.89
16-05-2022,4008.01
17-05-2022,4088.85
18-05-2022,3923.68
19-05-2022,3900.79
20-05-2022,3901.36
23-05-2022,3973.75
24-05-2022,3941.48
25-05-2022,3978.73
26-05-2022,4057.84
27-05-2022,4158.24
31-05-2022,4132.15
01-06-2022,4101.23
02-06-2022,4176.82
03-06-2022,4108.54
06-06-2022,4121.43
07-06-2022,4160.68
08-06-2022,4115.77
09-06-2022,4017.82
10-06-2022,3900.86
13-06-2022,3749.63
14-06-2022,3735.48
15-06-2022,3789.99
16-06-2022,3666.77
17-06-2022,3674.84
21-06-2022,3764.79
22-06-2022,3759.89
23-06-2022,3795.73
24-06-2022,3911.74
27-06-2022,3900.11
28-06-2022,3821.55
29-06-2022,3818.83
30-06-2022,3785.38
01-07-2022,3825.33
05-07-2022,3831.39
06-07-2022,3845.08
07-07-2022,3902.62
08-07-2022,3899.38
11-07-2022,3854.43
12-07-2022,3818.8
13-07-2022,3801.78
14-07-2022,3790.38
15-07-2022,3863.16
18-07-2022,3830.85
19-07-2022,3936.69
20-07-2022,3959.9
21-07-2022,3998.95
22-07-2022,3961.63
25-07-2022,3966.84
26-07-2022,3921.05
27-07-2022,4023.61
28-07-2022,4072.43
29-07-2022,4130.29
01-08-2022,4118.63
02-08-2022,4091.19
03-08-2022,4155.17
04-08-2022,4151.94
05-08-2022,4145.19
08-08-2022,4140.06
09-08-2022,4122.47
10-08-2022,4210.24
11-08-2022,4207.27
12-08-2022,4280.15
15-08-2022,4297.14
16-08-2022,4305.2
17-08-2022,4274.04
18-08-2022,4283.74
19-08-2022,4228.48
22-08-2022,4137.99
23-08-2022,4128.73
24-08-2022,4140.77
25-08-2022,4199.12
26-08-2022,4057.66
29-08-2022,4030.61
30-08-2022,3986.16
31-08-2022,3955
01-09-2022,3966.85
02-09-2022,3924.26
06-09-2022,3908.19
07-09-2022,3979.87
08-09-2022,4006.18
09-09-2022,4067.36
12-09-2022,4110.41
13-09-2022,3932.69
14-09-2022,3946.01
15-09-2022,3901.35
16-09-2022,3873.33
19-09-2022,3899.89
20-09-2022,3855.93
21-09-2022,3789.93
22-09-2022,3757.99
23-09-2022,3693.23
26-09-2022,3655.04
27-09-2022,3647.29
28-09-2022,3719.04
29-09-2022,3640.47
30-09-2022,3585.62
03-10-2022,3678.43
04-10-2022,3790.93
05-10-2022,3783.28
06-10-2022,3744.52
07-10-2022,3639.66
10-10-2022,3612.39
11-10-2022,3588.84
12-10-2022,3577.03
13-10-2022,3669.91
14-10-2022,3583.07
17-10-2022,3677.95
18-10-2022,3719.98
19-10-2022,3695.16
20-10-2022,3665.78
21-10-2022,3752.75
24-10-2022,3797.34
25-10-2022,3859.11
26-10-2022,3830.6
27-10-2022,3807.3
28-10-2022,3901.06
31-10-2022,3871.98
01-11-2022,3856.1
02-11-2022,3759.69
03-11-2022,3719.89
04-11-2022,3770.55
07-11-2022,3806.8
08-11-2022,3828.11
09-11-2022,3748.57
10-11-2022,3956.37
11-11-2022,3992.93
14-11-2022,3957.25
15-11-2022,3991.73
16-11-2022,3958.79
17-11-2022,3946.56
18-11-2022,3965.34
21-11-2022,3949.94
22-11-2022,4003.58
23-11-2022,4027.26
25-11-2022,4026.12
28-11-2022,3963.94
29-11-2022,3957.63
30-11-2022,4080.11
01-12-2022,4076.57
02-12-2022,4071.7
05-12-2022,3998.84
06-12-2022,3941.26
07-12-2022,3933.92
08-12-2022,3963.51
09-12-2022,3934.38
12-12-2022,3990.56
13-12-2022,4019.65
14-12-2022,3995.32
15-12-2022,3895.75
16-12-2022,3852.36
19-12-2022,3817.66
20-12-2022,3821.62
21-12-2022,3878.44
22-12-2022,3822.39
23-12-2022,3844.82
27-12-2022,3829.25
28-12-2022,3783.22
29-12-2022,3849.28
30-12-2022,3839.5
03-01-2023,3824.14
04-01-2023,3852.97
05-01-2023,3808.1
06-01-2023,3895.08
09-01-2023,3892.09
10-01-2023,3919.25
11-01-2023,3969.61
12-01-2023,3983.17
13-01-2023,3999.09
17-01-2023,3990.97
18-01-2023,3928.86
19-01-2023,3898.85
20-01-2023,3972.61
23-01-2023,4019.81
24-01-2023,4016.95
25-01-2023,4016.22
26-01-2023,4060.43
27-01-2023,4070.56
30-01-2023,4017.77
31-01-2023,4076.6
01-02-2023,4119.21
02-02-2023,4179.76
03-02-2023,4136.48
06-02-2023,4111.08
07-02-2023,4164
08-02-2023,4117.86
09-02-2023,4081.5
10-02-2023,4090.46
13-02-2023,4137.29
14-02-2023,4136.13
15-02-2023,4147.6
16-02-2023,4090.41
17-02-2023,4079.09
21-02-2023,3997.34
22-02-2023,3991.05
23-02-2023,4012.32
24-02-2023,3970.04
27-02-2023,3982.24
28-02-2023,3970.15
01-03-2023,3951.39
02-03-2023,3981.35
03-03-2023,4045.64
06-03-2023,4048.42
07-03-2023,3986.37
08-03-2023,3992.01
09-03-2023,3918.32
10-03-2023,3861.59
13-03-2023,3855.76
14-03-2023,3919.29
15-03-2023,3891.93
16-03-2023,3960.28
17-03-2023,3916.64
20-03-2023,3951.57
21-03-2023,4002.87
22-03-2023,3936.97
23-03-2023,3948.72
24-03-2023,3970.99
27-03-2023,3977.53
28-03-2023,3971.27
29-03-2023,4027.81
30-03-2023,4050.83
31-03-2023,4109.31
03-04-2023,4124.51
04-04-2023,4100.6
05-04-2023,4090.38
06-04-2023,4105.02
10-04-2023,4109.11
11-04-2023,4108.94
12-04-2023,4091.95
13-04-2023,4146.22
14-04-2023,4137.64
17-04-2023,4151.32
18-04-2023,4154.87
19-04-2023,4154.52
20-04-2023,4129.79
21-04-2023,4133.52
24-04-2023,4137.04
25-04-2023,4071.63
26-04-2023,4055.99
27-04-2023,4135.35
28-04-2023,4169.48
01-05-2023,4167.87
02-05-2023,4119.58
03-05-2023,4090.75
04-05-2023,4061.22
05-05-2023,4136.25
08-05-2023,4138.12
09-05-2023,4119.17
10-05-2023,4137.64
11-05-2023,4130.62
12-05-2023,4124.08
15-05-2023,4136.28
16-05-2023,4109.9
17-05-2023,4158.77
18-05-2023,4198.05
19-05-2023,4191.98
22-05-2023,4192.63
23-05-2023,4145.58
24-05-2023,4115.24
25-05-2023,4151.28
26-05-2023,4205.45
30-05-2023,4205.52
31-05-2023,4179.83
01-06-2023,4221.02
02-06-2023,4282.37
05-06-2023,4273.79
06-06-2023,4283.85
07-06-2023,4267.52
08-06-2023,4293.93
09-06-2023,4298.86
12-06-2023,4338.93
13-06-2023,4369.01
14-06-2023,4372.59
15-06-2023,4425.84
16-06-2023,4409.59
20-06-2023,4388.71
21-06-2023,4365.69
22-06-2023,4381.89
23-06-2023,4348.33
26-06-2023,4328.82
27-06-2023,4378.41
28-06-2023,4376.86
29-06-2023,4396.44
30-06-2023,4450.38
03-07-2023,4455.59
05-07-2023,4446.82
06-07-2023,4411.59
07-07-2023,4398.95
10-07-2023,4409.53
11-07-2023,4439.26
12-07-2023,4472.16
13-07-2023,4510.04
14-07-2023,4505.42
17-07-2023,4522.79
18-07-2023,4554.98
19-07-2023,4565.72
20-07-2023,4534.87
21-07-2023,4536.34
24-07-2023,4554.64
25-07-2023,4567.46
26-07-2023,4566.75
27-07-2023,4537.41
28-07-2023,4582.23
31-07-2023,4588.96
01-08-2023,4576.73
02-08-2023,4513.39
03-08-2023,4501.89
04-08-2023,4478.03
07-08-2023,4518.44
08-08-2023,4499.38
09-08-2023,4467.71
10-08-2023,4468.83
11-08-2023,4464.05
14-08-2023,4489.72
15-08-2023,4437.86
16-08-2023,4404.33
17-08-2023,4370.36
18-08-2023,4369.71
21-08-2023,4399.77
22-08-2023,4387.55
23-08-2023,4436.01
24-08-2023,4376.31
25-08-2023,4405.71
28-08-2023,4433.31
29-08-2023,4497.63
30-08-2023,4514.87
31-08-2023,4507.66
01-09-2023,4515.77
05-09-2023,4496.83
06-09-2023,4465.48
07-09-2023,4451.14
08-09-2023,4457.49
11-09-2023,4487.46
12-09-2023,4461.9
13-09-2023,4467.44
14-09-2023,4505.1
15-09-2023,4450.32
18-09-2023,4453.53
19-09-2023,4443.95
20-09-2023,4402.2
21-09-2023,4330
22-09-2023,4320.06
25-09-2023,4337.44
26-09-2023,4273.53
27-09-2023,4274.51
28-09-2023,4299.7
29-09-2023,4288.05
02-10-2023,4288.39
03-10-2023,4229.45
04-10-2023,4263.75
05-10-2023,4258.19
06-10-2023,4308.5
09-10-2023,4335.66
10-10-2023,4358.24
11-10-2023,4376.95
12-10-2023,4349.61
13-10-2023,4327.78
16-10-2023,4373.63
17-10-2023,4373.2
18-10-2023,4314.6
19-10-2023,4278
20-10-2023,4224.16
23-10-2023,4217.04
24-10-2023,4247.68
25-10-2023,4186.77
26-10-2023,4137.23
27-10-2023,4117.37
30-10-2023,4166.82
31-10-2023,4193.8
01-11-2023,4237.86
02-11-2023,4317.78
03-11-2023,4358.34
06-11-2023,4365.98
07-11-2023,4378.38
08-11-2023,4382.78
09-11-2023,4347.35
10-11-2023,4415.24
13-11-2023,4411.55
14-11-2023,4495.7
15-11-2023,4502.88
16-11-2023,4508.24
17-11-2023,4514.02
20-11-2023,4547.38
21-11-2023,4538.19
22-11-2023,4556.62
24-11-2023,4559.34
27-11-2023,4550.43
28-11-2023,4554.89
29-11-2023,4550.58
30-11-2023,4567.8
01-12-2023,4594.63
04-12-2023,4569.78
05-12-2023,4567.18
06-12-2023,4549.34
07-12-2023,4585.59
08-12-2023,4604.37
11-12-2023,4622.44
12-12-2023,4643.7
13-12-2023,4707.09
14-12-2023,4719.55
15-12-2023,4719.19
18-12-2023,4740.56
19-12-2023,4768.37
20-12-2023,4698.35
21-12-2023,4746.75
22-12-2023,4754.63
26-12-2023,4774.75
27-12-2023,4781.58
28-12-2023,4783.35
29-12-2023,4769.83
02-01-2024,4742.83
03-01-2024,4704.81
04-01-2024,4688.68
05-01-2024,4697.24
08-01-2024,4763.54
09-01-2024,4756.5
10-01-2024,4783.45
11-01-2024,4780.24
12-01-2024,4783.83
16-01-2024,4765.98
17-01-2024,4739.21
18-01-2024,4780.94
19-01-2024,4839.81
22-01-2024,4850.43
23-01-2024,4864.6
24-01-2024,4868.55
25-01-2024,4894.16
26-01-2024,4890.97
29-01-2024,4927.93
30-01-2024,4924.97
31-01-2024,4845.65
01-02-2024,4906.19
02-02-2024,4958.61
05-02-2024,4942.81
06-02-2024,4954.23
07-02-2024,4995.06
08-02-2024,4997.91
09-02-2024,5026.61
12-02-2024,5021.84
13-02-2024,4953.17
14-02-2024,5000.62
15-02-2024,5029.73
16-02-2024,5005.57
20-02-2024,4975.51
21-02-2024,4981.8
22-02-2024,5087.03
23-02-2024,5088.8
26-02-2024,5069.53
27-02-2024,5078.18
28-02-2024,5069.76
29-02-2024,5096.27
01-03-2024,5137.08
04-03-2024,5130.95
05-03-2024,5078.65
06-03-2024,5104.76
07-03-2024,5157.36
08-03-2024,5123.69
11-03-2024,5117.94
12-03-2024,5175.27
13-03-2024,5165.31
14-03-2024,5150.48
15-03-2024,5117.09
18-03-2024,5149.42
19-03-2024,5178.51
20-03-2024,5224.62
21-03-2024,5241.53
22-03-2024,5234.18
25-03-2024,5218.19
26-03-2024,5203.58
27-03-2024,5248.49
28-03-2024,5254.35
01-04-2024,5243.77
02-04-2024,5205.81
03-04-2024,5211.49
04-04-2024,5147.21
05-04-2024,5204.34
08-04-2024,5202.39
09-04-2024,5209.91
10-04-2024,5160.64
11-04-2024,5199.06
12-04-2024,5123.41
15-04-2024,5061.82
16-04-2024,5051.41
17-04-2024,5022.21
18-04-2024,5011.12
19-04-2024,4967.23
22-04-2024,5010.6
23-04-2024,5070.55
24-04-2024,5071.63
25-04-2024,5048.42
26-04-2024,5099.96
29-04-2024,5116.17
30-04-2024,5035.69
01-05-2024,5018.39
02-05-2024,5064.2
03-05-2024,5127.79
06-05-2024,5180.74
07-05-2024,5187.7
08-05-2024,5187.67
09-05-2024,5214.08
10-05-2024,5222.68
13-05-2024,5221.42
14-05-2024,5246.68
15-05-2024,5308.15
16-05-2024,5297.1
17-05-2024,5303.27
20-05-2024,5308.13
21-05-2024,5321.41
22-05-2024,5307.01
23-05-2024,5267.84
24-05-2024,5304.72
28-05-2024,5306.04
29-05-2024,5266.95
30-05-2024,5235.48
31-05-2024,5277.51
03-06-2024,5283.4
04-06-2024,5291.34
05-06-2024,5354.03
06-06-2024,5352.96
07-06-2024,5346.99
10-06-2024,5360.79
11-06-2024,5375.32
12-06-2024,5421.03
13-06-2024,5433.74
14-06-2024,5431.6
17-06-2024,5473.23
18-06-2024,5487.03
20-06-2024,5473.17
21-06-2024,5464.62
24-06-2024,5447.87
25-06-2024,5469.3
26-06-2024,5477.9
27-06-2024,5482.87
28-06-2024,5460.48
01-07-2024,5475.09
02-07-2024,5509.01
03-07-2024,5537.02
05-07-2024,5567.19
08-07-2024,5572.85
09-07-2024,5576.98
10-07-2024,5633.91
11-07-2024,5584.54
12-07-2024,5615.35
15-07-2024,5631.22
16-07-2024,5667.2
17-07-2024,5588.27
18-07-2024,5544.59
19-07-2024,5505
22-07-2024,5564.41
23-07-2024,5555.74
24-07-2024,5427.13
25-07-2024,5399.22
26-07-2024,5459.1
29-07-2024,5463.54
30-07-2024,5436.44
31-07-2024,5522.3
01-08-2024,5446.68
02-08-2024,5346.56
05-08-2024,5186.33
06-08-2024,5240.03
07-08-2024,5199.5
08-08-2024,5319.31
09-08-2024,5344.16
12-08-2024,5344.39
13-08-2024,5434.43
14-08-2024,5455.21
15-08-2024,5543.22
16-08-2024,5554.25
19-08-2024,5608.25
20-08-2024,5597.12
21-08-2024,5620.85
22-08-2024,5570.64
23-08-2024,5634.61
26-08-2024,5616.84
27-08-2024,5625.8
28-08-2024,5592.18
29-08-2024,5591.96
30-08-2024,5648.4
03-09-2024,5528.93
04-09-2024,5520.07
05-09-2024,5503.41
06-09-2024,5408.42
09-09-2024,5471.05
10-09-2024,5495.52
11-09-2024,5554.13
12-09-2024,5595.76
13-09-2024,5626.02
16-09-2024,5633.09
17-09-2024,5634.58
18-09-2024,5618.26
19-09-2024,5713.64
20-09-2024,5702.55
23-09-2024,5718.57
24-09-2024,5732.93
25-09-2024,5722.26
26-09-2024,5745.37
27-09-2024,5738.17
30-09-2024,5762.48
01-10-2024,5708.75
02-10-2024,5709.54
03-10-2024,5699.94
04-10-2024,5751.07
07-10-2024,5695.94
08-10-2024,5751.13
09-10-2024,5792.04
10-10-2024,5780.05
11-10-2024,5815.03
14-10-2024,5859.85
15-10-2024,5815.26
16-10-2024,5842.47
17-10-2024,5841.47
18-10-2024,5864.67
21-10-2024,5853.98
22-10-2024,5851.2
23-10-2024,5797.42
24-10-2024,5809.86
25-10-2024,5808.12
28-10-2024,5823.52
29-10-2024,5832.92
30-10-2024,5813.67
31-10-2024,5705.45
01-11-2024,5728.8
04-11-2024,5712.69
05-11-2024,5782.76
06-11-2024,5929.04
07-11-2024,5973.1
08-11-2024,5995.54
11-11-2024,6001.35
12-11-2024,5983.99
13-11-2024,5985.38
14-11-2024,5949.17
15-11-2024,5870.62
18-11-2024,5893.62
19-11-2024,5916.98
20-11-2024,5917.11
21-11-2024,5948.71
22-11-2024,5969.34
25-11-2024,5987.37
26-11-2024,6021.63
27-11-2024,5998.74
29-11-2024,6032.38
02-12-2024,6047.15
03-12-2024,6049.88
04-12-2024,6086.49
05-12-2024,6075.11
06-12-2024,6090.27
09-12-2024,6052.85
10-12-2024,6034.91
11-12-2024,6084.19
12-12-2024,6051.25
13-12-2024,6051.09
16-12-2024,6074.08
17-12-2024,6050.61
18-12-2024,5872.16
19-12-2024,5867.08
20-12-2024,5930.85
23-12-2024,5974.07
24-12-2024,6040.04
26-12-2024,6037.59
27-12-2024,5970.84
30-12-2024,5906.94
31-12-2024,5881.63
02-01-2025,5868.55
03-01-2025,5942.47
06-01-2025,5975.38
07-01-2025,5909.03
08-01-2025,5918.25
10-01-2025,5827.04
13-01-2025,5836.22
14-01-2025,5842.91
15-01-2025,5949.91
16-01-2025,5937.34
17-01-2025,5996.66
21-01-2025,6049.24
22-01-2025,6086.37
23-01-2025,6118.71
24-01-2025,6101.24
27-01-2025,6012.28
28-01-2025,6067.7
29-01-2025,6039.31
30-01-2025,6071.17
31-01-2025,6040.53
03-02-2025,5994.57
04-02-2025,6037.88
05-02-2025,6061.48
06-02-2025,6083.57
07-02-2025,6025.99
10-02-2025,6066.44
11-02-2025,6068.5
12-02-2025,6051.97
13-02-2025,6115.07
14-02-2025,6114.63
18-02-2025,6129.58
19-02-2025,6144.15
20-02-2025,6117.52
21-02-2025,6013.13
24-02-2025,5983.25
25-02-2025,5955.25
26-02-2025,5956.06
27-02-2025,5861.57
28-02-2025,5954.5
03-03-2025,5849.72
04-03-2025,5778.15
05-03-2025,5842.63
06-03-2025,5738.52
07-03-2025,5770.2
10-03-2025,5614.56
11-03-2025,5572.07
12-03-2025,5599.3
13-03-2025,5521.52
14-03-2025,5638.94
17-03-2025,5675.12
18-03-2025,5614.66
19-03-2025,5675.29
20-03-2025,5662.89
21-03-2025,5667.56
24-03-2025,5767.57
25-03-2025,5776.65
26-03-2025,5712.2
